country,seasonality,year_month,unemployment,unemployment_rate,date,year,month
lu,sa,1986.11,4000,2.3,11/1/1986,1986,11
lu,sa,1986.12,4000,2.4,12/1/1986,1986,12
lu,sa,1987.01,4000,2.4,1/1/1987,1987,1
lu,sa,1987.02,4000,2.5,2/1/1987,1987,2
lu,sa,1987.03,4000,2.6,3/1/1987,1987,3
lu,sa,1987.04,4000,2.6,4/1/1987,1987,4
lu,sa,1987.05,4000,2.6,5/1/1987,1987,5
lu,sa,1987.06,4000,2.5,6/1/1987,1987,6
lu,sa,1987.07,4000,2.5,7/1/1987,1987,7
lu,sa,1987.08,4000,2.4,8/1/1987,1987,8
lu,sa,1987.09,4000,2.4,9/1/1987,1987,9
lu,sa,1987.11,4000,2.3,11/1/1987,1987,11
lu,sa,1987.12,4000,2.3,12/1/1987,1987,12
lu,sa,1988.01,4000,2.3,1/1/1988,1988,1
lu,sa,1988.02,3000,2.2,2/1/1988,1988,2
lu,sa,1988.03,3000,2.2,3/1/1988,1988,3
lu,sa,1988.04,3000,2.1,4/1/1988,1988,4
lu,sa,1988.05,3000,2,5/1/1988,1988,5
lu,sa,1988.06,3000,2,6/1/1988,1988,6
lu,sa,1988.07,3000,2,7/1/1988,1988,7
lu,sa,1988.08,3000,1.9,8/1/1988,1988,8
lu,sa,1988.09,3000,1.9,9/1/1988,1988,9
lu,sa,1988.11,3000,1.8,11/1/1988,1988,11
lu,sa,1988.12,3000,1.8,12/1/1988,1988,12
lu,sa,1989.01,3000,1.7,1/1/1989,1989,1
lu,sa,1989.02,3000,1.7,2/1/1989,1989,2
lu,sa,1989.03,3000,1.7,3/1/1989,1989,3
lu,sa,1989.04,3000,1.8,4/1/1989,1989,4
lu,sa,1989.05,3000,1.7,5/1/1989,1989,5
lu,sa,1989.06,3000,1.8,6/1/1989,1989,6
lu,sa,1989.07,3000,1.8,7/1/1989,1989,7
lu,sa,1989.08,3000,1.9,8/1/1989,1989,8
lu,sa,1989.09,3000,1.9,9/1/1989,1989,9
lu,sa,1989.11,3000,1.8,11/1/1989,1989,11
lu,sa,1989.12,3000,1.8,12/1/1989,1989,12
lu,sa,1990.01,3000,1.8,1/1/1990,1990,1
lu,sa,1990.02,3000,1.8,2/1/1990,1990,2
lu,sa,1990.03,3000,1.7,3/1/1990,1990,3
lu,sa,1990.04,3000,1.7,4/1/1990,1990,4
lu,sa,1990.05,3000,1.7,5/1/1990,1990,5
lu,sa,1990.06,3000,1.7,6/1/1990,1990,6
lu,sa,1990.07,3000,1.6,7/1/1990,1990,7
lu,sa,1990.08,3000,1.6,8/1/1990,1990,8
lu,sa,1990.09,2000,1.5,9/1/1990,1990,9
lu,sa,1990.11,3000,1.6,11/1/1990,1990,11
lu,sa,1990.12,3000,1.6,12/1/1990,1990,12
lu,sa,1991.01,3000,1.6,1/1/1991,1991,1
lu,sa,1991.02,2000,1.5,2/1/1991,1991,2
lu,sa,1991.03,2000,1.4,3/1/1991,1991,3
lu,sa,1991.04,2000,1.5,4/1/1991,1991,4
lu,sa,1991.05,3000,1.6,5/1/1991,1991,5
lu,sa,1991.06,3000,1.6,6/1/1991,1991,6
lu,sa,1991.07,3000,1.6,7/1/1991,1991,7
lu,sa,1991.08,3000,1.7,8/1/1991,1991,8
lu,sa,1991.09,3000,1.7,9/1/1991,1991,9
lu,sa,1991.11,3000,1.8,11/1/1991,1991,11
lu,sa,1991.12,3000,1.8,12/1/1991,1991,12
lu,sa,1992.01,3000,1.8,1/1/1992,1992,1
lu,sa,1992.02,3000,1.9,2/1/1992,1992,2
lu,sa,1992.03,3000,2,3/1/1992,1992,3
lu,sa,1992.04,3000,2,4/1/1992,1992,4
lu,sa,1992.05,3000,2.1,5/1/1992,1992,5
lu,sa,1992.06,3000,2,6/1/1992,1992,6
lu,sa,1992.07,4000,2.1,7/1/1992,1992,7
lu,sa,1992.08,4000,2.1,8/1/1992,1992,8
lu,sa,1992.09,4000,2.2,9/1/1992,1992,9
lu,sa,1992.11,4000,2.2,11/1/1992,1992,11
lu,sa,1992.12,4000,2.2,12/1/1992,1992,12
lu,sa,1993.01,4000,2.2,1/1/1993,1993,1
lu,sa,1993.02,4000,2.2,2/1/1993,1993,2
lu,sa,1993.03,4000,2.3,3/1/1993,1993,3
lu,sa,1993.04,4000,2.4,4/1/1993,1993,4
lu,sa,1993.05,4000,2.4,5/1/1993,1993,5
lu,sa,1993.06,4000,2.5,6/1/1993,1993,6
lu,sa,1993.07,5000,2.7,7/1/1993,1993,7
lu,sa,1993.08,5000,2.8,8/1/1993,1993,8
lu,sa,1993.09,5000,2.9,9/1/1993,1993,9
lu,sa,1993.11,5000,3,11/1/1993,1993,11
lu,sa,1993.12,5000,3,12/1/1993,1993,12
lu,sa,1994.01,5000,3.1,1/1/1994,1994,1
lu,sa,1994.02,5000,3.2,2/1/1994,1994,2
lu,sa,1994.03,6000,3.3,3/1/1994,1994,3
lu,sa,1994.04,6000,3.4,4/1/1994,1994,4
lu,sa,1994.05,6000,3.3,5/1/1994,1994,5
lu,sa,1994.06,6000,3.2,6/1/1994,1994,6
lu,sa,1994.07,5000,3.2,7/1/1994,1994,7
lu,sa,1994.08,5000,3.1,8/1/1994,1994,8
lu,sa,1994.09,5000,3.1,9/1/1994,1994,9
lu,sa,1994.11,5000,3,11/1/1994,1994,11
lu,sa,1994.12,5000,2.9,12/1/1994,1994,12
lu,sa,1995.01,5000,2.9,1/1/1995,1995,1
lu,sa,1995.02,5000,2.9,2/1/1995,1995,2
lu,sa,1995.03,5000,2.8,3/1/1995,1995,3
lu,sa,1995.04,5000,2.8,4/1/1995,1995,4
lu,sa,1995.05,5000,2.8,5/1/1995,1995,5
lu,sa,1995.06,5000,2.8,6/1/1995,1995,6
lu,sa,1995.07,5000,2.8,7/1/1995,1995,7
lu,sa,1995.08,5000,2.8,8/1/1995,1995,8
lu,sa,1995.09,5000,2.9,9/1/1995,1995,9
lu,sa,1995.11,5000,2.9,11/1/1995,1995,11
lu,sa,1995.12,5000,2.9,12/1/1995,1995,12
lu,sa,1996.01,5000,3,1/1/1996,1996,1
lu,sa,1996.02,5000,3,2/1/1996,1996,2
lu,sa,1996.03,5000,3.1,3/1/1996,1996,3
lu,sa,1996.04,5000,3.1,4/1/1996,1996,4
lu,sa,1996.05,5000,3.1,5/1/1996,1996,5
lu,sa,1996.06,5000,3,6/1/1996,1996,6
lu,sa,1996.07,5000,2.9,7/1/1996,1996,7
lu,sa,1996.08,5000,2.8,8/1/1996,1996,8
lu,sa,1996.09,5000,2.8,9/1/1996,1996,9
lu,sa,1996.11,5000,2.8,11/1/1996,1996,11
lu,sa,1996.12,5000,2.8,12/1/1996,1996,12
lu,sa,1997.01,5000,2.7,1/1/1997,1997,1
lu,sa,1997.02,5000,2.6,2/1/1997,1997,2
lu,sa,1997.03,4000,2.6,3/1/1997,1997,3
lu,sa,1997.04,4000,2.5,4/1/1997,1997,4
lu,sa,1997.05,5000,2.6,5/1/1997,1997,5
lu,sa,1997.06,5000,2.7,6/1/1997,1997,6
lu,sa,1997.07,5000,2.7,7/1/1997,1997,7
lu,sa,1997.08,5000,2.7,8/1/1997,1997,8
lu,sa,1997.09,5000,2.8,9/1/1997,1997,9
lu,sa,1997.11,5000,2.8,11/1/1997,1997,11
lu,sa,1997.12,5000,2.9,12/1/1997,1997,12
lu,sa,1998.01,5000,2.8,1/1/1998,1998,1
lu,sa,1998.02,5000,2.8,2/1/1998,1998,2
lu,sa,1998.03,5000,2.8,3/1/1998,1998,3
lu,sa,1998.04,5000,2.8,4/1/1998,1998,4
lu,sa,1998.05,5000,2.8,5/1/1998,1998,5
lu,sa,1998.06,5000,2.7,6/1/1998,1998,6
lu,sa,1998.07,5000,2.7,7/1/1998,1998,7
lu,sa,1998.08,5000,2.6,8/1/1998,1998,8
lu,sa,1998.09,5000,2.6,9/1/1998,1998,9
lu,sa,1998.11,5000,2.5,11/1/1998,1998,11
lu,sa,1998.12,4000,2.4,12/1/1998,1998,12
lu,sa,1999.01,4000,2.4,1/1/1999,1999,1
lu,sa,1999.02,4000,2.4,2/1/1999,1999,2
lu,sa,1999.03,4000,2.4,3/1/1999,1999,3
lu,sa,1999.04,4000,2.4,4/1/1999,1999,4
lu,sa,1999.05,4000,2.4,5/1/1999,1999,5
lu,sa,1999.06,4000,2.4,6/1/1999,1999,6
lu,sa,1999.07,4000,2.4,7/1/1999,1999,7
lu,sa,1999.08,4000,2.4,8/1/1999,1999,8
lu,sa,1999.09,4000,2.4,9/1/1999,1999,9
lu,sa,1999.11,4000,2.4,11/1/1999,1999,11
lu,sa,1999.12,4000,2.4,12/1/1999,1999,12
lu,sa,2000.01,4000,2.4,1/1/2000,2000,1
lu,sa,2000.02,4000,2.4,2/1/2000,2000,2
lu,sa,2000.03,4000,2.4,3/1/2000,2000,3
lu,sa,2000.04,4000,2.3,4/1/2000,2000,4
lu,sa,2000.05,4000,2.3,5/1/2000,2000,5
lu,sa,2000.06,4000,2.3,6/1/2000,2000,6
lu,sa,2000.07,4000,2.2,7/1/2000,2000,7
lu,sa,2000.08,4000,2.2,8/1/2000,2000,8
lu,sa,2000.09,4000,2.2,9/1/2000,2000,9
lu,sa,2000.11,4000,2.1,11/1/2000,2000,11
lu,sa,2000.12,4000,2,12/1/2000,2000,12
lu,sa,2001.01,4000,1.9,1/1/2001,2001,1
lu,sa,2001.02,4000,1.9,2/1/2001,2001,2
lu,sa,2001.03,3000,1.9,3/1/2001,2001,3
lu,sa,2001.04,3000,1.8,4/1/2001,2001,4
lu,sa,2001.05,3000,1.8,5/1/2001,2001,5
lu,sa,2001.06,3000,1.8,6/1/2001,2001,6
lu,sa,2001.07,3000,1.8,7/1/2001,2001,7
lu,sa,2001.08,4000,1.9,8/1/2001,2001,8
lu,sa,2001.09,4000,1.9,9/1/2001,2001,9
lu,sa,2001.11,4000,2,11/1/2001,2001,11
lu,sa,2001.12,4000,2,12/1/2001,2001,12
lu,sa,2002.01,4000,2.1,1/1/2002,2002,1
lu,sa,2002.02,4000,2.1,2/1/2002,2002,2
lu,sa,2002.03,4000,2.2,3/1/2002,2002,3
lu,sa,2002.04,4000,2.3,4/1/2002,2002,4
lu,sa,2002.05,5000,2.5,5/1/2002,2002,5
lu,sa,2002.06,5000,2.5,6/1/2002,2002,6
lu,sa,2002.07,5000,2.6,7/1/2002,2002,7
lu,sa,2002.08,5000,2.7,8/1/2002,2002,8
lu,sa,2002.09,5000,2.8,9/1/2002,2002,9
lu,sa,2002.11,6000,3,11/1/2002,2002,11
lu,sa,2002.12,6000,3.1,12/1/2002,2002,12
lu,sa,2003.01,6000,3.2,1/1/2003,2003,1
lu,sa,2003.02,6000,3.3,2/1/2003,2003,2
lu,sa,2003.03,7000,3.4,3/1/2003,2003,3
lu,sa,2003.04,7000,3.5,4/1/2003,2003,4
lu,sa,2003.05,7000,3.6,5/1/2003,2003,5
lu,sa,2003.06,7000,3.7,6/1/2003,2003,6
lu,sa,2003.07,7000,3.8,7/1/2003,2003,7
lu,sa,2003.08,8000,3.9,8/1/2003,2003,8
lu,sa,2003.09,8000,4.1,9/1/2003,2003,9
lu,sa,2003.11,8000,4.3,11/1/2003,2003,11
lu,sa,2003.12,9000,4.4,12/1/2003,2003,12
lu,sa,2004.01,9000,4.6,1/1/2004,2004,1
lu,sa,2004.02,9000,4.7,2/1/2004,2004,2
lu,sa,2004.03,10000,4.9,3/1/2004,2004,3
lu,sa,2004.04,10000,5,4/1/2004,2004,4
lu,sa,2004.05,10000,5,5/1/2004,2004,5
lu,sa,2004.06,10000,5,6/1/2004,2004,6
lu,sa,2004.07,10000,5.1,7/1/2004,2004,7
lu,sa,2004.08,10000,5.1,8/1/2004,2004,8
lu,sa,2004.09,10000,5.1,9/1/2004,2004,9
lu,sa,2004.11,10000,5,11/1/2004,2004,11
lu,sa,2004.12,10000,4.9,12/1/2004,2004,12
lu,sa,2005.01,10000,4.8,1/1/2005,2005,1
lu,sa,2005.02,10000,4.7,2/1/2005,2005,2
lu,sa,2005.03,9000,4.7,3/1/2005,2005,3
lu,sa,2005.04,10000,4.7,4/1/2005,2005,4
lu,sa,2005.05,9000,4.7,5/1/2005,2005,5
lu,sa,2005.06,9000,4.6,6/1/2005,2005,6
lu,sa,2005.07,9000,4.5,7/1/2005,2005,7
lu,sa,2005.08,9000,4.5,8/1/2005,2005,8
lu,sa,2005.09,9000,4.6,9/1/2005,2005,9
lu,sa,2005.11,9000,4.5,11/1/2005,2005,11
lu,sa,2005.12,9000,4.6,12/1/2005,2005,12
lu,sa,2006.01,9000,4.6,1/1/2006,2006,1
lu,sa,2006.02,9000,4.6,2/1/2006,2006,2
lu,sa,2006.03,10000,4.7,3/1/2006,2006,3
lu,sa,2006.04,9000,4.6,4/1/2006,2006,4
lu,sa,2006.05,9000,4.6,5/1/2006,2006,5
lu,sa,2006.06,9000,4.5,6/1/2006,2006,6
lu,sa,2006.07,9000,4.5,7/1/2006,2006,7
lu,sa,2006.08,9000,4.6,8/1/2006,2006,8
lu,sa,2006.09,10000,4.7,9/1/2006,2006,9
lu,sa,2006.11,10000,4.6,11/1/2006,2006,11
lu,sa,2006.12,10000,4.6,12/1/2006,2006,12
lu,sa,2007.01,9000,4.4,1/1/2007,2007,1
lu,sa,2007.02,9000,4.4,2/1/2007,2007,2
lu,sa,2007.03,9000,4.3,3/1/2007,2007,3
lu,sa,2007.04,9000,4.2,4/1/2007,2007,4
lu,sa,2007.05,9000,4.1,5/1/2007,2007,5
lu,sa,2007.06,9000,4.1,6/1/2007,2007,6
lu,sa,2007.07,9000,4.1,7/1/2007,2007,7
lu,sa,2007.08,9000,4.1,8/1/2007,2007,8
lu,sa,2007.09,8000,4,9/1/2007,2007,9
lu,sa,2007.11,9000,4.2,11/1/2007,2007,11
lu,sa,2007.12,9000,4.2,12/1/2007,2007,12
lu,sa,2008.01,9000,4.3,1/1/2008,2008,1
lu,sa,2008.02,9000,4.4,2/1/2008,2008,2
lu,sa,2008.03,9000,4.4,3/1/2008,2008,3
lu,sa,2008.04,10000,4.7,4/1/2008,2008,4
lu,sa,2008.05,10000,4.8,5/1/2008,2008,5
lu,sa,2008.06,11000,4.9,6/1/2008,2008,6
lu,sa,2008.07,11000,5,7/1/2008,2008,7
lu,sa,2008.08,11000,5.1,8/1/2008,2008,8
lu,sa,2008.09,11000,5.2,9/1/2008,2008,9
lu,sa,2008.11,11000,5.2,11/1/2008,2008,11
lu,sa,2008.12,12000,5.3,12/1/2008,2008,12
lu,sa,2009.01,12000,5.4,1/1/2009,2009,1
lu,sa,2009.02,12000,5.4,2/1/2009,2009,2
lu,sa,2009.03,12000,5.4,3/1/2009,2009,3
lu,sa,2009.04,12000,5.3,4/1/2009,2009,4
lu,sa,2009.05,12000,5.3,5/1/2009,2009,5
lu,sa,2009.06,12000,5.2,6/1/2009,2009,6
lu,sa,2009.07,12000,5.2,7/1/2009,2009,7
lu,sa,2009.08,12000,5.1,8/1/2009,2009,8
lu,sa,2009.09,11000,5,9/1/2009,2009,9
lu,sa,2009.11,11000,4.8,11/1/2009,2009,11
lu,sa,2009.12,11000,4.8,12/1/2009,2009,12
lu,sa,2010.01,11000,4.6,1/1/2010,2010,1
lu,sa,2010.02,11000,4.6,2/1/2010,2010,2
lu,sa,2010.03,11000,4.6,3/1/2010,2010,3
lu,sa,2010.04,11000,4.6,4/1/2010,2010,4
lu,sa,2010.05,11000,4.6,5/1/2010,2010,5
lu,sa,2010.06,11000,4.7,6/1/2010,2010,6
lu,sa,2010.07,11000,4.7,7/1/2010,2010,7
lu,sa,2010.08,11000,4.7,8/1/2010,2010,8
lu,sa,2010.09,11000,4.7,9/1/2010,2010,9
lu,sa,2010.11,11000,4.8,11/1/2010,2010,11
lu,sa,2010.12,11000,4.9,12/1/2010,2010,12
lv,sa,1998.01,163000,14.2,1/1/1998,1998,1
lv,sa,1998.02,163000,14.2,2/1/1998,1998,2
lv,sa,1998.03,163000,14.2,3/1/1998,1998,3
lv,sa,1998.04,164000,14.3,4/1/1998,1998,4
lv,sa,1998.05,164000,14.3,5/1/1998,1998,5
lv,sa,1998.06,164000,14.3,6/1/1998,1998,6
lv,sa,1998.07,164000,14.3,7/1/1998,1998,7
lv,sa,1998.08,164000,14.3,8/1/1998,1998,8
lv,sa,1998.09,164000,14.3,9/1/1998,1998,9
lv,sa,1998.11,167000,14.6,11/1/1998,1998,11
lv,sa,1998.12,167000,14.6,12/1/1998,1998,12
lv,sa,1999.01,164000,14.4,1/1/1999,1999,1
lv,sa,1999.02,164000,14.4,2/1/1999,1999,2
lv,sa,1999.03,164000,14.4,3/1/1999,1999,3
lv,sa,1999.04,154000,13.7,4/1/1999,1999,4
lv,sa,1999.05,154000,13.7,5/1/1999,1999,5
lv,sa,1999.06,154000,13.7,6/1/1999,1999,6
lv,sa,1999.07,156000,13.9,7/1/1999,1999,7
lv,sa,1999.08,156000,13.9,8/1/1999,1999,8
lv,sa,1999.09,156000,13.9,9/1/1999,1999,9
lv,sa,1999.11,157000,14.1,11/1/1999,1999,11
lv,sa,1999.12,157000,14.1,12/1/1999,1999,12
lv,sa,2000.01,156000,14.2,1/1/2000,2000,1
lv,sa,2000.02,156000,14.2,2/1/2000,2000,2
lv,sa,2000.03,156000,14.2,3/1/2000,2000,3
lv,sa,2000.04,155000,14.1,4/1/2000,2000,4
lv,sa,2000.05,155000,14.1,5/1/2000,2000,5
lv,sa,2000.06,155000,14.1,6/1/2000,2000,6
lv,sa,2000.07,148000,13.5,7/1/2000,2000,7
lv,sa,2000.08,148000,13.5,8/1/2000,2000,8
lv,sa,2000.09,148000,13.5,9/1/2000,2000,9
lv,sa,2000.11,143000,13.1,11/1/2000,2000,11
lv,sa,2000.12,143000,13.1,12/1/2000,2000,12
lv,sa,2001.01,142000,12.9,1/1/2001,2001,1
lv,sa,2001.02,142000,12.9,2/1/2001,2001,2
lv,sa,2001.03,142000,12.9,3/1/2001,2001,3
lv,sa,2001.04,142000,12.9,4/1/2001,2001,4
lv,sa,2001.05,142000,12.9,5/1/2001,2001,5
lv,sa,2001.06,142000,12.9,6/1/2001,2001,6
lv,sa,2001.07,142000,12.8,7/1/2001,2001,7
lv,sa,2001.08,142000,12.8,8/1/2001,2001,8
lv,sa,2001.09,142000,12.8,9/1/2001,2001,9
lv,sa,2001.11,144000,12.9,11/1/2001,2001,11
lv,sa,2001.12,144000,12.9,12/1/2001,2001,12
lv,sa,2002.01,143000,12.8,1/1/2002,2002,1
lv,sa,2002.02,143000,12.8,2/1/2002,2002,2
lv,sa,2002.03,143000,12.8,3/1/2002,2002,3
lv,sa,2002.04,147000,12.9,4/1/2002,2002,4
lv,sa,2002.05,147000,12.9,5/1/2002,2002,5
lv,sa,2002.06,147000,12.9,6/1/2002,2002,6
lv,sa,2002.07,126000,11.2,7/1/2002,2002,7
lv,sa,2002.08,126000,11.2,8/1/2002,2002,8
lv,sa,2002.09,126000,11.2,9/1/2002,2002,9
lv,sa,2002.11,135000,11.9,11/1/2002,2002,11
lv,sa,2002.12,135000,11.9,12/1/2002,2002,12
lv,sa,2003.01,116000,10.3,1/1/2003,2003,1
lv,sa,2003.02,116000,10.3,2/1/2003,2003,2
lv,sa,2003.03,116000,10.3,3/1/2003,2003,3
lv,sa,2003.04,117000,10.4,4/1/2003,2003,4
lv,sa,2003.05,117000,10.4,5/1/2003,2003,5
lv,sa,2003.06,117000,10.4,6/1/2003,2003,6
lv,sa,2003.07,127000,11.1,7/1/2003,2003,7
lv,sa,2003.08,127000,11.1,8/1/2003,2003,8
lv,sa,2003.09,127000,11.1,9/1/2003,2003,9
lv,sa,2003.11,115000,10.3,11/1/2003,2003,11
lv,sa,2003.12,115000,10.3,12/1/2003,2003,12
lv,sa,2004.01,124000,10.9,1/1/2004,2004,1
lv,sa,2004.02,124000,10.9,2/1/2004,2004,2
lv,sa,2004.03,124000,10.9,3/1/2004,2004,3
lv,sa,2004.04,113000,10,4/1/2004,2004,4
lv,sa,2004.05,113000,10,5/1/2004,2004,5
lv,sa,2004.06,113000,10,6/1/2004,2004,6
lv,sa,2004.07,119000,10.5,7/1/2004,2004,7
lv,sa,2004.08,119000,10.5,8/1/2004,2004,8
lv,sa,2004.09,119000,10.5,9/1/2004,2004,9
lv,sa,2004.11,118000,10.4,11/1/2004,2004,11
lv,sa,2004.12,118000,10.4,12/1/2004,2004,12
lv,sa,2005.01,106000,9.4,1/1/2005,2005,1
lv,sa,2005.02,106000,9.4,2/1/2005,2005,2
lv,sa,2005.03,106000,9.4,3/1/2005,2005,3
lv,sa,2005.04,106000,9.3,4/1/2005,2005,4
lv,sa,2005.05,106000,9.3,5/1/2005,2005,5
lv,sa,2005.06,106000,9.3,6/1/2005,2005,6
lv,sa,2005.07,100000,8.8,7/1/2005,2005,7
lv,sa,2005.08,100000,8.8,8/1/2005,2005,8
lv,sa,2005.09,100000,8.8,9/1/2005,2005,9
lv,sa,2005.11,90000,7.9,11/1/2005,2005,11
lv,sa,2005.12,90000,7.9,12/1/2005,2005,12
lv,sa,2006.01,86000,7.4,1/1/2006,2006,1
lv,sa,2006.02,86000,7.4,2/1/2006,2006,2
lv,sa,2006.03,86000,7.4,3/1/2006,2006,3
lv,sa,2006.04,83000,7.2,4/1/2006,2006,4
lv,sa,2006.05,83000,7.2,5/1/2006,2006,5
lv,sa,2006.06,83000,7.2,6/1/2006,2006,6
lv,sa,2006.07,77000,6.5,7/1/2006,2006,7
lv,sa,2006.08,77000,6.5,8/1/2006,2006,8
lv,sa,2006.09,77000,6.5,9/1/2006,2006,9
lv,sa,2006.11,73000,6.2,11/1/2006,2006,11
lv,sa,2006.12,73000,6.2,12/1/2006,2006,12
lv,sa,2007.01,76000,6.5,1/1/2007,2007,1
lv,sa,2007.02,76000,6.5,2/1/2007,2007,2
lv,sa,2007.03,76000,6.5,3/1/2007,2007,3
lv,sa,2007.04,69000,5.9,4/1/2007,2007,4
lv,sa,2007.05,69000,5.9,5/1/2007,2007,5
lv,sa,2007.06,69000,5.9,6/1/2007,2007,6
lv,sa,2007.07,73000,6.1,7/1/2007,2007,7
lv,sa,2007.08,73000,6.1,8/1/2007,2007,8
lv,sa,2007.09,73000,6.1,9/1/2007,2007,9
lv,sa,2007.11,67000,5.5,11/1/2007,2007,11
lv,sa,2007.12,67000,5.5,12/1/2007,2007,12
lv,sa,2008.01,75000,6.1,1/1/2008,2008,1
lv,sa,2008.02,75000,6.1,2/1/2008,2008,2
lv,sa,2008.03,75000,6.1,3/1/2008,2008,3
lv,sa,2008.04,76000,6.2,4/1/2008,2008,4
lv,sa,2008.05,76000,6.2,5/1/2008,2008,5
lv,sa,2008.06,76000,6.2,6/1/2008,2008,6
lv,sa,2008.07,91000,7.5,7/1/2008,2008,7
lv,sa,2008.08,91000,7.5,8/1/2008,2008,8
lv,sa,2008.09,91000,7.5,9/1/2008,2008,9
lv,sa,2008.11,125000,10.3,11/1/2008,2008,11
lv,sa,2008.12,125000,10.3,12/1/2008,2008,12
lv,sa,2009.01,163000,13.4,1/1/2009,2009,1
lv,sa,2009.02,163000,13.4,2/1/2009,2009,2
lv,sa,2009.03,163000,13.4,3/1/2009,2009,3
lv,sa,2009.04,197000,16.4,4/1/2009,2009,4
lv,sa,2009.05,197000,16.4,5/1/2009,2009,5
lv,sa,2009.06,197000,16.4,6/1/2009,2009,6
lv,sa,2009.07,216000,18.7,7/1/2009,2009,7
lv,sa,2009.08,216000,18.7,8/1/2009,2009,8
lv,sa,2009.09,216000,18.7,9/1/2009,2009,9
lv,sa,2009.11,232000,19.9,11/1/2009,2009,11
lv,sa,2009.12,232000,19.9,12/1/2009,2009,12
lv,sa,2010.01,232000,20,1/1/2010,2010,1
lv,sa,2010.02,232000,20,2/1/2010,2010,2
lv,sa,2010.03,232000,20,3/1/2010,2010,3
lv,sa,2010.04,224000,19.4,4/1/2010,2010,4
lv,sa,2010.05,224000,19.4,5/1/2010,2010,5
lv,sa,2010.06,224000,19.4,6/1/2010,2010,6
lv,sa,2010.07,212000,18.3,7/1/2010,2010,7
lv,sa,2010.08,212000,18.3,8/1/2010,2010,8
lv,sa,2010.09,212000,18.3,9/1/2010,2010,9
mt,sa,1995.01,7000,,1/1/1995,1995,1
mt,sa,1995.02,7000,,2/1/1995,1995,2
mt,sa,1995.03,7000,,3/1/1995,1995,3
mt,sa,1995.04,7000,,4/1/1995,1995,4
mt,sa,1995.05,7000,,5/1/1995,1995,5
mt,sa,1995.06,7000,,6/1/1995,1995,6
mt,sa,1995.07,7000,,7/1/1995,1995,7
mt,sa,1995.08,7000,,8/1/1995,1995,8
mt,sa,1995.09,7000,,9/1/1995,1995,9
mt,sa,1995.11,7000,,11/1/1995,1995,11
mt,sa,1995.12,7000,,12/1/1995,1995,12
mt,sa,1996.01,7000,,1/1/1996,1996,1
mt,sa,1996.02,8000,,2/1/1996,1996,2
mt,sa,1996.03,8000,,3/1/1996,1996,3
mt,sa,1996.04,8000,,4/1/1996,1996,4
mt,sa,1996.05,8000,,5/1/1996,1996,5
mt,sa,1996.06,8000,,6/1/1996,1996,6
mt,sa,1996.07,8000,,7/1/1996,1996,7
mt,sa,1996.08,8000,,8/1/1996,1996,8
mt,sa,1996.09,8000,,9/1/1996,1996,9
mt,sa,1996.11,9000,,11/1/1996,1996,11
mt,sa,1996.12,9000,,12/1/1996,1996,12
mt,sa,1997.01,9000,,1/1/1997,1997,1
mt,sa,1997.02,9000,,2/1/1997,1997,2
mt,sa,1997.03,9000,,3/1/1997,1997,3
mt,sa,1997.04,10000,,4/1/1997,1997,4
mt,sa,1997.05,10000,,5/1/1997,1997,5
mt,sa,1997.06,10000,,6/1/1997,1997,6
mt,sa,1997.07,10000,,7/1/1997,1997,7
mt,sa,1997.08,10000,,8/1/1997,1997,8
mt,sa,1997.09,10000,,9/1/1997,1997,9
mt,sa,1997.11,10000,,11/1/1997,1997,11
mt,sa,1997.12,10000,,12/1/1997,1997,12
mt,sa,1998.01,10000,,1/1/1998,1998,1
mt,sa,1998.02,10000,,2/1/1998,1998,2
mt,sa,1998.03,10000,,3/1/1998,1998,3
mt,sa,1998.04,10000,,4/1/1998,1998,4
mt,sa,1998.05,10000,,5/1/1998,1998,5
mt,sa,1998.06,10000,,6/1/1998,1998,6
mt,sa,1998.07,10000,,7/1/1998,1998,7
mt,sa,1998.08,10000,,8/1/1998,1998,8
mt,sa,1998.09,10000,,9/1/1998,1998,9
mt,sa,1998.11,10000,,11/1/1998,1998,11
mt,sa,1998.12,10000,,12/1/1998,1998,12
mt,sa,1999.01,10000,,1/1/1999,1999,1
mt,sa,1999.02,10000,,2/1/1999,1999,2
mt,sa,1999.03,10000,,3/1/1999,1999,3
mt,sa,1999.04,11000,,4/1/1999,1999,4
mt,sa,1999.05,11000,,5/1/1999,1999,5
mt,sa,1999.06,11000,,6/1/1999,1999,6
mt,sa,1999.07,11000,,7/1/1999,1999,7
mt,sa,1999.08,11000,,8/1/1999,1999,8
mt,sa,1999.09,11000,,9/1/1999,1999,9
mt,sa,1999.11,11000,,11/1/1999,1999,11
mt,sa,1999.12,11000,,12/1/1999,1999,12
mt,sa,2000.01,11000,6.9,1/1/2000,2000,1
mt,sa,2000.02,11000,6.9,2/1/2000,2000,2
mt,sa,2000.03,11000,6.9,3/1/2000,2000,3
mt,sa,2000.04,10000,6.8,4/1/2000,2000,4
mt,sa,2000.05,10000,6.7,5/1/2000,2000,5
mt,sa,2000.06,10000,6.6,6/1/2000,2000,6
mt,sa,2000.07,10000,6.6,7/1/2000,2000,7
mt,sa,2000.08,10000,6.6,8/1/2000,2000,8
mt,sa,2000.09,10000,6.6,9/1/2000,2000,9
mt,sa,2000.11,10000,6.7,11/1/2000,2000,11
mt,sa,2000.12,11000,6.9,12/1/2000,2000,12
